Times,Velocityms,Accelms2,PressurePa,TempC,Humiditypct,WindSpeedms,Altitudem,AltitudemREDUNDANT,VelocitymsREDUNDANT,Accelms2REDUNDANT,PressurePaREDUNDANT,TempCREDUNDANT,HumiditypctREDUNDANT,WindSpeedmsREDUNDANT
109.7,-4.386021696367553,0.0,933.6231855892079,25.654211457717224,85,5.4,666.3344,666.3344,-4.386021696367553,0.0,933.6231855892079,25.654211457717224,85,5.4
0.1,10.282988293562909,102.82988293562909,1008.3382794758555,26.40621607744417,73,7.1,0.5141494146781456,0.5141494146781456,10.282988293562909,102.82988293562909,1008.3382794758555,26.40621607744417,73,7.1
59.400000000000006,-4.22530270839878,0.0,909.8334856568692,29.727702756362365,56,6.6,885.6424,885.6424,-4.22530270839878,0.0,909.8334856568692,29.727702756362365,56,6.6
95.5,-4.4856528069898225,0.0,928.2343642686702,24.59574758480082,69,6.3,728.2464,728.2464,-4.4856528069898225,0.0,928.2343642686702,24.59574758480082,69,6.3
55.7,-4.3337943873275835,0.0,907.6387450910065,28.179290106489898,75,3.8,901.7744,901.7744,-4.3337943873275835,0.0,907.6387450910065,28.179290106489898,75,3.8
0.4,40.91956388801991,102.29890972004976,1006.618798234771,30.394245092442052,63,9.4,8.183912777603982,8.183912777603982,40.91956388801991,102.29890972004976,1006.618798234771,30.394245092442052,63,9.4
23.1,-4.315454054738152,0.0,893.2929771539867,29.1033112551653,47,7.2,1043.9104,1043.9104,-4.315454054738152,0.0,893.2929771539867,29.1033112551653,47,7.2
93.60000000000001,-4.34193707778804,0.0,929.5179243230326,22.656635631890403,77,5.1,736.5303999999999,736.5303999999999,-4.34193707778804,0.0,929.5179243230326,22.656635631890403,77,5.1
78.9,-4.364570701286435,0.0,919.4526967350178,27.338868914947493,58,6.7,800.6224,800.6224,-4.364570701286435,0.0,919.4526967350178,27.338868914947493,58,6.7
146.4,-4.400268192382504,0.0,952.5197931751889,25.447099854984145,53,7.4,506.3224,506.3224,-4.400268192382504,0.0,952.5197931751889,25.447099854984145,53,7.4
76.7,-4.335495785932689,0.0,917.8585376043956,28.44920831431648,74,6.2,810.2144,810.2144,-4.335495785932689,0.0,917.8585376043956,28.44920831431648,74,6.2
144.8,-4.400599405178706,0.0,951.7290765471117,25.487298655365386,53,7.4,513.2983999999999,513.2983999999999,-4.400599405178706,0.0,951.7290765471117,25.487298655365386,53,7.4
40.1,-4.460243702176862,0.0,896.933475189449,28.003867455485892,71,6.4,969.7904,969.7904,-4.460243702176862,0.0,896.933475189449,28.003867455485892,71,6.4
28.3,-4.3491998845576045,0.0,897.8325311250451,25.01208274842689,68,6.2,1021.2384,1021.2384,-4.3491998845576045,0.0,897.8325311250451,25.01208274842689,68,6.2
99.5,-4.414735631700621,0.0,923.9152989980373,30.56419471010862,60,1.8,710.8063999999999,710.8063999999999,-4.414735631700621,0.0,923.9152989980373,30.56419471010862,60,1.8
58.800000000000004,-4.267434331633975,0.0,908.6505276432014,26.56472353033111,73,5.6,888.2583999999999,888.2583999999999,-4.267434331633975,0.0,908.6505276432014,26.56472353033111,73,5.6
151.9,-4.4053125014001315,0.0,951.5605318115391,30.706663049276564,60,2.5,482.3424,482.3424,-4.4053125014001315,0.0,951.5605318115391,30.706663049276564,60,2.5
91.2,-4.372478608575382,0.0,922.1393330640094,30.851603894504485,53,6.5,746.9943999999999,746.9943999999999,-4.372478608575382,0.0,922.1393330640094,30.851603894504485,53,6.5
7.0,116.70609999999999,-9.669197751294195,929.2593321270833,27.971159768017174,71,6.4,672.3786885,672.3786885,116.70609999999999,-9.669197751294195,929.2593321270833,27.971159768017174,71,6.4
83.0,-4.300327541457899,0.0,917.1296420061153,27.96616995071275,71,6.4,782.7464,782.7464,-4.300327541457899,0.0,917.1296420061153,27.96616995071275,71,6.4
134.0,-4.330603788664696,0.0,941.5444683926078,29.37440825001772,70,4.1,560.3864,560.3864,-4.330603788664696,0.0,941.5444683926078,29.37440825001772,70,4.1
6.5,121.6111,-9.846006558384913,936.7423938726735,29.98114181230866,65,9.3,641.6407885,641.6407885,121.6111,-9.846006558384913,936.7423938726735,29.98114181230866,65,9.3
75.60000000000001,-4.381120352968218,0.0,918.0606602827469,29.8940489642215,39,10.0,815.0103999999999,815.0103999999999,-4.381120352968218,0.0,918.0606602827469,29.8940489642215,39,10.0
24.700000000000003,-4.375324418402649,0.0,890.8532095621946,30.850897742022312,53,6.5,1036.9344,1036.9344,-4.375324418402649,0.0,890.8532095621946,30.850897742022312,53,6.5
61.0,-4.40679471276384,0.0,910.3191899746123,28.056557304035387,74,3.2,878.6664,878.6664,-4.40679471276384,0.0,910.3191899746123,28.056557304035387,74,3.2
75.9,-4.380707729114577,0.0,917.3867194322838,25.483885039527152,85,5.4,813.7023999999999,813.7023999999999,-4.380707729114577,0.0,917.3867194322838,25.483885039527152,85,5.4
19.6,-4.304008755868617,0.0,887.1758113756283,30.918002630003997,60,9.5,1059.1704,1059.1704,-4.304008755868617,0.0,887.1758113756283,30.918002630003997,60,9.5
6.4,122.59209999999999,-9.766202404362382,937.1558459839463,25.595614140143507,85,5.4,634.6103085,634.6103085,122.59209999999999,-9.766202404362382,937.1558459839463,25.595614140143507,85,5.4
29.6,-4.457004302317279,0.0,898.172722311994,29.668108600282935,47,7.2,1015.5704,1015.5704,-4.457004302317279,0.0,898.172722311994,29.668108600282935,47,7.2
45.400000000000006,-4.406381441111359,0.0,906.551640584053,23.077079752175138,77,5.1,946.6823999999999,946.6823999999999,-4.406381441111359,0.0,906.551640584053,23.077079752175138,77,5.1
130.1,-4.27001662609778,0.0,946.3621611700813,23.8439737701556,62,7.3,577.3904,577.3904,-4.27001662609778,0.0,946.3621611700813,23.8439737701556,62,7.3
40.400000000000006,-4.337446688066619,0.0,896.8058205905089,30.941606334104733,60,9.5,968.4824,968.4824,-4.337446688066619,0.0,896.8058205905089,30.941606334104733,60,9.5
99.60000000000001,-4.354749495295032,0.0,928.5578021209559,28.533142533252036,75,3.8,710.3703999999999,710.3703999999999,-4.354749495295032,0.0,928.5578021209559,28.533142533252036,75,3.8
97.30000000000001,-4.257549794874698,0.0,933.0486011236036,26.517333731329508,60,2.8,720.3983999999999,720.3983999999999,-4.257549794874698,0.0,933.0486011236036,26.517333731329508,60,2.8
72.3,-4.38622861746567,0.0,915.0399312863497,26.329132242011745,73,5.6,829.3984,829.3984,-4.38622861746567,0.0,915.0399312863497,26.329132242011745,73,5.6
1.3,131.22519870798877,100.94246054460673,996.2323914262536,30.83681885943444,60,9.5,85.2963791601927,85.2963791601927,131.22519870798877,100.94246054460673,996.2323914262536,30.83681885943444,60,9.5
159.60000000000002,-4.361209789895821,0.0,957.9307498841415,28.355597140582073,75,3.8,448.7703999999999,448.7703999999999,-4.361209789895821,0.0,957.9307498841415,28.355597140582073,75,3.8
14.700000000000001,41.169099999999986,-9.985300910491969,986.0391436204771,25.795325678514487,49,10.3,216.63724849999983,216.63724849999983,41.169099999999986,-9.985300910491969,986.0391436204771,25.795325678514487,49,10.3
68.4,-4.319249287334874,0.0,914.5457245890467,29.258803019771683,47,7.2,846.4024,846.4024,-4.319249287334874,0.0,914.5457245890467,29.258803019771683,47,7.2
123.10000000000001,-4.3473371540719485,0.0,939.9533544708016,28.217438718278533,75,3.8,607.9104,607.9104,-4.3473371540719485,0.0,939.9533544708016,28.217438718278533,75,3.8
8.6,101.01010000000001,-9.703107272891986,931.1133000049902,29.563668143091807,44,4.8,721.2975685000001,721.2975685000001,101.01010000000001,-9.703107272891986,931.1133000049902,29.563668143091807,44,4.8
25.400000000000002,-4.408400712434204,0.0,893.2105862447596,29.842229154417463,45,7.2,1033.8824,1033.8824,-4.408400712434204,0.0,893.2105862447596,29.842229154417463,45,7.2
110.0,-4.349331702458196,0.0,931.3664795058509,31.565148528555994,55,12.5,665.0264,665.0264,-4.349331702458196,0.0,931.3664795058509,31.565148528555994,55,12.5
15.8,-4.3793430813419025,0.0,890.4425300772217,29.60096867313843,45,9.5,1075.7384,1075.7384,-4.3793430813419025,0.0,890.4425300772217,29.60096867313843,45,9.5
5.9,127.49709999999999,-9.91873808220047,937.8541370691032,28.124190769556474,71,6.4,595.0434085,595.0434085,127.49709999999999,-9.91873808220047,937.8541370691032,28.124190769556474,71,6.4
76.9,-4.295071912886135,0.0,916.6824208181315,30.650596167111072,63,6.5,809.3424,809.3424,-4.295071912886135,0.0,916.6824208181315,30.650596167111072,63,6.5
100.4,-4.343304203043362,0.0,930.1385329277142,25.738483889081206,49,10.3,706.8824,706.8824,-4.343304203043362,0.0,930.1385329277142,25.738483889081206,49,10.3
123.2,-4.274782028735068,0.0,940.9323784717108,24.433112143543017,83,13.4,607.4744,607.4744,-4.274782028735068,0.0,940.9323784717108,24.433112143543017,83,13.4
130.0,-4.397577654158788,0.0,943.5124704437692,25.571563794005577,85,5.4,577.8263999999999,577.8263999999999,-4.397577654158788,0.0,943.5124704437692,25.571563794005577,85,5.4
110.60000000000001,-4.361154226840375,0.0,938.0333572963251,28.07894731644144,61,5.3,662.4104,662.4104,-4.361154226840375,0.0,938.0333572963251,28.07894731644144,61,5.3
112.0,-4.4014435950051745,0.0,939.1776638927142,28.169989486315657,51,6.8,656.3063999999999,656.3063999999999,-4.4014435950051745,0.0,939.1776638927142,28.169989486315657,51,6.8
107.2,-4.331058583628138,0.0,928.4455564883261,30.852795157796724,60,9.5,677.2343999999999,677.2343999999999,-4.331058583628138,0.0,928.4455564883261,30.852795157796724,60,9.5
159.9,-4.371957111140076,0.0,959.0280496171974,30.36523972625018,50,6.3,447.4624,447.4624,-4.371957111140076,0.0,959.0280496171974,30.36523972625018,50,6.3
94.7,-4.326447092714763,0.0,925.1909381300861,30.52178332066824,63,6.5,731.7343999999999,731.7343999999999,-4.326447092714763,0.0,925.1909381300861,30.52178332066824,63,6.5
67.8,-4.421551848195357,0.0,910.3743273646173,27.55281183271453,76,7.0,849.0184,849.0184,-4.421551848195357,0.0,910.3743273646173,27.55281183271453,76,7.0
69.10000000000001,-4.318017307197751,0.0,915.4207558615374,29.71986704253252,45,9.5,843.3503999999999,843.3503999999999,-4.318017307197751,0.0,915.4207558615374,29.71986704253252,45,9.5
7.2,114.7441,-9.841513519174505,931.6311693843892,28.381874763296267,75,3.8,682.6137484999999,682.6137484999999,114.7441,-9.841513519174505,931.6311693843892,28.381874763296267,75,3.8
48.0,-4.357308406156806,0.0,909.4756667893179,26.64724233818842,60,2.8,935.3464,935.3464,-4.357308406156806,0.0,909.4756667893179,26.64724233818842,60,2.8
117.9,-4.291495897616478,0.0,934.3584549980709,27.35500708528526,76,7.0,630.5823999999999,630.5823999999999,-4.291495897616478,0.0,934.3584549980709,27.35500708528526,76,7.0
130.5,-4.292579566883425,0.0,943.5706129573474,28.44940294627651,75,3.8,575.6463999999999,575.6463999999999,-4.292579566883425,0.0,943.5706129573474,28.44940294627651,75,3.8
37.6,-4.496980318642834,0.0,895.5034094459261,31.000364359465124,60,9.5,980.6904,980.6904,-4.496980318642834,0.0,895.5034094459261,31.000364359465124,60,9.5
145.9,-4.316789539003952,0.0,948.0369542106513,27.29356695110158,76,7.0,508.50239999999997,508.50239999999997,-4.316789539003952,0.0,948.0369542106513,27.29356695110158,76,7.0
156.10000000000002,-4.282988587388263,0.0,956.7598426218284,30.195243491049933,65,9.3,464.0303999999999,464.0303999999999,-4.282988587388263,0.0,956.7598426218284,30.195243491049933,65,9.3
150.3,-4.401738112062135,0.0,956.5254246837477,24.912329151523693,68,6.2,489.3184,489.3184,-4.401738112062135,0.0,956.5254246837477,24.912329151523693,68,6.2
134.4,-4.4532219718551636,0.0,946.4182622177744,28.324195496471027,69,11.8,558.6424,558.6424,-4.4532219718551636,0.0,946.4182622177744,28.324195496471027,69,11.8
30.5,-4.30967775380597,0.0,897.705859787358,25.683199350435075,73,7.2,1011.6464,1011.6464,-4.30967775380597,0.0,897.705859787358,25.683199350435075,73,7.2
94.9,-4.334074783455803,0.0,927.1203273182148,27.304907736886978,58,6.7,730.8624,730.8624,-4.334074783455803,0.0,927.1203273182148,27.304907736886978,58,6.7
18.0,-4.398773713093341,0.0,887.6724619279183,30.72677542189168,60,2.5,1066.1464,1066.1464,-4.398773713093341,0.0,887.6724619279183,30.72677542189168,60,2.5
44.400000000000006,-4.33864762378487,0.0,906.0812192095726,22.711185513401745,77,5.1,951.0423999999999,951.0423999999999,-4.33864762378487,0.0,906.0812192095726,22.711185513401745,77,5.1
83.2,-4.2932233345251145,0.0,925.5160489008271,25.127013646664615,68,2.1,781.8743999999999,781.8743999999999,-4.2932233345251145,0.0,925.5160489008271,25.127013646664615,68,2.1
86.4,-4.383742546980418,0.0,922.4001261773501,28.24948356382852,74,3.2,767.9223999999999,767.9223999999999,-4.383742546980418,0.0,922.4001261773501,28.24948356382852,74,3.2
7.6000000000000005,110.8201,-9.739978154794105,928.7423340454642,30.51614191461203,63,6.5,699.5522685,699.5522685,110.8201,-9.739978154794105,928.7423340454642,30.51614191461203,63,6.5
90.4,-4.35808916633636,0.0,923.8599280924873,29.93834594260791,45,7.2,750.4823999999999,750.4823999999999,-4.35808916633636,0.0,923.8599280924873,29.93834594260791,45,7.2
17.1,-4.306311616982416,0.0,887.3459280018319,30.791068801003632,53,6.5,1070.0704,1070.0704,-4.306311616982416,0.0,887.3459280018319,30.791068801003632,53,6.5
85.7,-4.421832060337829,0.0,922.0650483409987,25.467248746308105,85,5.4,770.9744,770.9744,-4.421832060337829,0.0,922.0650483409987,25.467248746308105,85,5.4
3.2,325.15464960338045,101.61082800105639,951.7880186996792,25.519818837049733,73,7.2,520.2474393654088,520.2474393654088,325.15464960338045,101.61082800105639,951.7880186996792,25.519818837049733,73,7.2
77.10000000000001,-4.302197381272707,0.0,921.5912588063986,22.87497889812685,77,5.1,808.4703999999999,808.4703999999999,-4.302197381272707,0.0,921.5912588063986,22.87497889812685,77,5.1
33.9,-4.363214807802712,0.0,896.9824319275693,26.605271012419216,73,5.6,996.8224,996.8224,-4.363214807802712,0.0,896.9824319275693,26.605271012419216,73,5.6
157.20000000000002,-4.323315530714548,0.0,957.022223861643,28.42191174230752,74,6.2,459.23439999999994,459.23439999999994,-4.323315530714548,0.0,957.022223861643,28.42191174230752,74,6.2
33.1,-4.382200804897022,0.0,896.7875945145796,29.89295246460543,45,7.2,1000.3104,1000.3104,-4.382200804897022,0.0,896.7875945145796,29.89295246460543,45,7.2
102.7,-4.353895900942679,0.0,934.3789268857599,21.752558775458333,75,4.3,696.8543999999999,696.8543999999999,-4.353895900942679,0.0,934.3789268857599,21.752558775458333,75,4.3
72.4,-4.357670641749815,0.0,911.01030524724,30.56498878719074,60,1.8,828.9624,828.9624,-4.357670641749815,0.0,911.01030524724,30.56498878719074,60,1.8
58.0,-4.288414263748857,0.0,906.6545947635294,26.056546792661486,83,4.6,891.7464,891.7464,-4.288414263748857,0.0,906.6545947635294,26.056546792661486,83,4.6
3.4000000000000004,349.47467761333235,102.78666988627421,942.6172786137851,25.4376660912907,53,7.4,594.1069519426651,594.1069519426651,349.47467761333235,102.78666988627421,942.6172786137851,25.4376660912907,53,7.4
21.0,-4.354390403400822,0.0,894.1723853735963,29.599458797356746,47,7.2,1053.0664,1053.0664,-4.354390403400822,0.0,894.1723853735963,29.599458797356746,47,7.2
65.7,-4.328974350527474,0.0,913.2649517461775,30.284886322251822,50,6.3,858.1744,858.1744,-4.328974350527474,0.0,913.2649517461775,30.284886322251822,50,6.3
34.0,-4.472513641799494,0.0,895.0750662610284,30.698120427271306,60,2.5,996.3864,996.3864,-4.472513641799494,0.0,895.0750662610284,30.698120427271306,60,2.5
107.4,-4.346068696714434,0.0,931.3098541795439,30.461841287677117,63,6.5,676.3624,676.3624,-4.346068696714434,0.0,931.3098541795439,30.461841287677117,63,6.5
26.3,-4.384186498558259,0.0,899.2894124723399,26.482962555266745,60,2.8,1029.9584,1029.9584,-4.384186498558259,0.0,899.2894124723399,26.482962555266745,60,2.8
10.0,87.2761,-9.730810577159195,930.922178259429,29.6339877650869,45,9.5,702.2985885,702.2985885,87.2761,-9.730810577159195,930.922178259429,29.6339877650869,45,9.5
116.5,-4.386524703793418,0.0,940.6322742083983,22.91372748250002,77,5.1,636.6863999999999,636.6863999999999,-4.386524703793418,0.0,940.6322742083983,22.91372748250002,77,5.1
24.3,-4.371563051932317,0.0,895.7052873771229,29.511450133538364,47,7.2,1038.6784,1038.6784,-4.371563051932317,0.0,895.7052873771229,29.511450133538364,47,7.2
143.20000000000002,-4.363293473362767,0.0,949.5291037700995,29.924454228206613,45,7.2,520.2743999999999,520.2743999999999,-4.363293473362767,0.0,949.5291037700995,29.924454228206613,45,7.2
3.5,356.44134456638113,101.84038416182318,941.0582270893875,29.641461988824194,47,7.2,623.7723529911669,623.7723529911669,356.44134456638113,101.84038416182318,941.0582270893875,29.641461988824194,47,7.2
120.5,-4.383908811361523,0.0,939.5217593242805,27.33561383105356,58,6.7,619.2464,619.2464,-4.383908811361523,0.0,939.5217593242805,27.33561383105356,58,6.7
106.7,-4.39529197469347,0.0,933.0928341042998,25.55134963268035,53,7.4,679.4143999999999,679.4143999999999,-4.39529197469347,0.0,933.0928341042998,25.55134963268035,53,7.4
59.2,-4.363535063349466,0.0,910.7288660498873,29.783193918526198,45,9.5,886.5144,886.5144,-4.363535063349466,0.0,910.7288660498873,29.783193918526198,45,9.5
135.8,-4.373760706561863,0.0,947.2935104279845,25.523428060266127,53,7.4,552.5383999999999,552.5383999999999,-4.373760706561863,0.0,947.2935104279845,25.523428060266127,53,7.4
144.1,-4.2925458289648475,0.0,951.853534905134,30.343027630076254,48,6.4,516.3504,516.3504,-4.2925458289648475,0.0,951.853534905134,30.343027630076254,48,6.4
142.5,-4.286305798983798,0.0,955.1976124516439,26.641659446298515,60,2.8,523.3263999999999,523.3263999999999,-4.286305798983798,0.0,955.1976124516439,26.641659446298515,60,2.8
110.60000000000001,-4.359092966505198,0.0,930.1779055357155,29.48103223704555,70,4.1,662.4104,662.4104,-4.359092966505198,0.0,930.1779055357155,29.48103223704555,70,4.1
138.8,-4.400391060649217,0.0,945.4874395459249,26.126929641886715,83,4.6,539.4583999999999,539.4583999999999,-4.400391060649217,0.0,945.4874395459249,26.126929641886715,83,4.6
132.20000000000002,-4.309946482719473,0.0,942.1605522431479,31.341360149609567,55,12.5,568.2343999999998,568.2343999999998,-4.309946482719473,0.0,942.1605522431479,31.341360149609567,55,12.5
109.10000000000001,-4.387497388727826,0.0,935.0870318551753,25.671018376086717,73,7.2,668.9504,668.9504,-4.387497388727826,0.0,935.0870318551753,25.671018376086717,73,7.2
108.4,-4.363472209105961,0.0,935.94739618783,24.914701446810813,68,6.2,672.0023999999999,672.0023999999999,-4.363472209105961,0.0,935.94739618783,24.914701446810813,68,6.2
83.30000000000001,-4.313641312803674,0.0,922.2838853332787,30.255804111806693,48,6.4,781.4383999999999,781.4383999999999,-4.313641312803674,0.0,922.2838853332787,30.255804111806693,48,6.4
74.10000000000001,-4.3729953086346045,0.0,916.5300183899325,25.604175376140162,85,5.4,821.5504,821.5504,-4.3729953086346045,0.0,916.5300183899325,25.604175376140162,85,5.4
147.5,-4.382964216184082,0.0,952.8753835225821,24.38176329408917,83,13.4,501.52639999999997,501.52639999999997,-4.382964216184082,0.0,952.8753835225821,24.38176329408917,83,13.4
130.20000000000002,-4.344485234094399,0.0,947.6249900313377,28.31590228573127,61,5.3,576.9543999999999,576.9543999999999,-4.344485234094399,0.0,947.6249900313377,28.31590228573127,61,5.3
116.60000000000001,-4.250493457139262,0.0,940.5883934283746,29.70172491896874,44,4.8,636.2503999999999,636.2503999999999,-4.250493457139262,0.0,940.5883934283746,29.70172491896874,44,4.8
134.1,-4.315461663967826,0.0,946.8322103527601,29.7139023143936,45,9.5,559.9504,559.9504,-4.315461663967826,0.0,946.8322103527601,29.7139023143936,45,9.5
7.800000000000001,108.8581,-9.716653466388623,929.564375699012,29.995272004060148,65,9.3,706.2557285,706.2557285,108.8581,-9.716653466388623,929.564375699012,29.995272004060148,65,9.3
148.4,-4.415259535516534,0.0,949.8334327687041,30.734280277028727,60,2.5,497.6024,497.6024,-4.415259535516534,0.0,949.8334327687041,30.734280277028727,60,2.5
102.0,-4.312548445629795,0.0,932.6594155424746,23.81491416751664,62,7.3,699.9064,699.9064,-4.312548445629795,0.0,932.6594155424746,23.81491416751664,62,7.3
143.5,-4.354708046961983,0.0,950.1470145645386,28.077265973981525,74,3.2,518.9663999999999,518.9663999999999,-4.354708046961983,0.0,950.1470145645386,28.077265973981525,74,3.2
44.1,-4.345663137162093,0.0,902.3688774084211,28.193699508976522,74,3.2,952.3504,952.3504,-4.345663137162093,0.0,902.3688774084211,28.193699508976522,74,3.2
102.0,-4.321238968379566,0.0,935.3275740756433,26.48806998687379,60,2.8,699.9064,699.9064,-4.321238968379566,0.0,935.3275740756433,26.48806998687379,60,2.8
33.1,-4.312799395840437,0.0,897.2314608749609,27.95234103469795,74,3.2,1000.3104,1000.3104,-4.312799395840437,0.0,897.2314608749609,27.95234103469795,74,3.2
4.3,143.19310000000002,-9.782999955363499,964.5678369848786,24.968446886829355,68,6.2,418.9869285,418.9869285,143.19310000000002,-9.782999955363499,964.5678369848786,24.968446886829355,68,6.2
47.1,-4.299288089544546,0.0,905.2058205302241,24.878674667751763,69,6.3,939.2704,939.2704,-4.299288089544546,0.0,905.2058205302241,24.878674667751763,69,6.3
24.5,-4.329178757563154,0.0,894.5609845078892,30.35324065417501,48,6.4,1037.8064,1037.8064,-4.329178757563154,0.0,894.5609845078892,30.35324065417501,48,6.4
142.9,-4.379945479184665,0.0,949.6631986391776,28.366590018806768,75,3.8,521.5823999999999,521.5823999999999,-4.379945479184665,0.0,949.6631986391776,28.366590018806768,75,3.8
32.6,-4.332522022441983,0.0,897.8861405239139,25.38763709215619,53,7.4,1002.4904,1002.4904,-4.332522022441983,0.0,897.8861405239139,25.38763709215619,53,7.4
153.9,-4.3290103319947155,0.0,959.4486434605236,26.97662149792321,69,1.0,473.62239999999997,473.62239999999997,-4.3290103319947155,0.0,959.4486434605236,26.97662149792321,69,1.0
23.8,-4.299409081702899,0.0,889.2003100677312,29.327729494674923,70,4.1,1040.8584,1040.8584,-4.299409081702899,0.0,889.2003100677312,29.327729494674923,70,4.1
105.2,-4.308054553618635,0.0,931.7215285457547,29.916252423483066,56,6.6,685.9544,685.9544,-4.308054553618635,0.0,931.7215285457547,29.916252423483066,56,6.6
30.0,-4.385177978523818,0.0,895.8775641343942,28.285027358619743,74,6.2,1013.8264,1013.8264,-4.385177978523818,0.0,895.8775641343942,28.285027358619743,74,6.2
0.6000000000000001,61.033545038232106,101.72257506372016,1009.596911239771,25.64506038826627,49,10.3,18.310063511469632,18.310063511469632,61.033545038232106,101.72257506372016,1009.596911239771,25.64506038826627,49,10.3
129.20000000000002,-4.329360154654269,0.0,940.5079880593664,30.967539783289666,53,6.5,581.3143999999999,581.3143999999999,-4.329360154654269,0.0,940.5079880593664,30.967539783289666,53,6.5
69.7,-4.313938366463615,0.0,915.7058884367021,29.633328432117224,45,9.5,840.7343999999999,840.7343999999999,-4.313938366463615,0.0,915.7058884367021,29.633328432117224,45,9.5
61.900000000000006,-4.388019676914578,0.0,907.1401274669792,27.92161079561476,71,6.4,874.7424,874.7424,-4.388019676914578,0.0,907.1401274669792,27.92161079561476,71,6.4
96.4,-4.359675776438657,0.0,923.3472549261803,29.439193356055934,70,4.1,724.3223999999999,724.3223999999999,-4.359675776438657,0.0,923.3472549261803,29.439193356055934,70,4.1
89.30000000000001,-4.315551522393086,0.0,927.7198451796953,28.197897995101293,61,5.3,755.2783999999999,755.2783999999999,-4.315551522393086,0.0,927.7198451796953,28.197897995101293,61,5.3
134.70000000000002,-4.337583857152789,0.0,943.6646524468937,26.45685953508127,73,7.1,557.3343999999998,557.3343999999998,-4.337583857152789,0.0,943.6646524468937,26.45685953508127,73,7.1
40.6,-4.420359980401451,0.0,903.5828869530105,24.918510778388796,68,6.2,967.6104,967.6104,-4.420359980401451,0.0,903.5828869530105,24.918510778388796,68,6.2
16.6,-4.37914926219107,0.0,893.4528396770703,26.88750011622873,69,1.0,1072.2504,1072.2504,-4.37914926219107,0.0,893.4528396770703,26.88750011622873,69,1.0
43.0,-4.304038115140328,0.0,903.5491964657849,25.616156511822435,73,7.2,957.1464,957.1464,-4.304038115140328,0.0,903.5491964657849,25.616156511822435,73,7.2
130.0,-4.389171762040363,0.0,944.3526418333006,30.108138242515494,39,10.0,577.8263999999999,577.8263999999999,-4.389171762040363,0.0,944.3526418333006,30.108138242515494,39,10.0
129.5,-4.234864130643467,0.0,945.0408731636505,25.497308623731698,73,7.2,580.0064,580.0064,-4.234864130643467,0.0,945.0408731636505,25.497308623731698,73,7.2
12.9,58.8271,-9.714613314954669,955.5721574849482,25.373860887667796,53,7.4,479.44750849999997,479.44750849999997,58.8271,-9.714613314954669,955.5721574849482,25.373860887667796,53,7.4
60.800000000000004,-4.323469262729987,0.0,910.4948715975682,29.805794719332326,56,6.6,879.5383999999999,879.5383999999999,-4.323469262729987,0.0,910.4948715975682,29.805794719332326,56,6.6
21.0,-4.320825353695075,0.0,895.8485175087677,28.14977571110717,51,6.8,1053.0664,1053.0664,-4.320825353695075,0.0,895.8485175087677,28.14977571110717,51,6.8
72.60000000000001,-4.32710570903099,0.0,914.6387544406726,30.712878355373885,63,6.5,828.0903999999999,828.0903999999999,-4.32710570903099,0.0,914.6387544406726,30.712878355373885,63,6.5
113.0,-4.390945975338265,0.0,939.2026069742955,28.240728590951775,61,5.3,651.9463999999999,651.9463999999999,-4.390945975338265,0.0,939.2026069742955,28.240728590951775,61,5.3
72.4,-4.392249753269909,0.0,916.4464681825791,29.419104066531126,47,7.2,828.9624,828.9624,-4.392249753269909,0.0,916.4464681825791,29.419104066531126,47,7.2
21.400000000000002,-4.379632460057363,0.0,888.0933101845566,29.487342468761852,70,4.1,1051.3224,1051.3224,-4.379632460057363,0.0,888.0933101845566,29.487342468761852,70,4.1
34.300000000000004,-4.40865188823386,0.0,895.2144530876103,30.712080785592097,60,2.5,995.0784,995.0784,-4.40865188823386,0.0,895.2144530876103,30.712080785592097,60,2.5
157.9,-4.397109017944521,0.0,957.3700051127474,28.1699075918378,74,6.2,456.1823999999999,456.1823999999999,-4.397109017944521,0.0,957.3700051127474,28.1699075918378,74,6.2
141.0,-4.333956976713914,0.0,945.6288438355498,27.333113976463526,76,7.0,529.8663999999999,529.8663999999999,-4.333956976713914,0.0,945.6288438355498,27.333113976463526,76,7.0
53.1,-4.342833636417171,0.0,908.0292843400821,24.87606863779825,69,6.3,913.1104,913.1104,-4.342833636417171,0.0,908.0292843400821,24.87606863779825,69,6.3
138.4,-4.324080368984151,0.0,950.6354947698201,24.922156942708206,68,6.2,541.2023999999999,541.2023999999999,-4.324080368984151,0.0,950.6354947698201,24.922156942708206,68,6.2
31.6,-4.34092243412382,0.0,892.9850066574195,28.075404262357356,71,6.4,1006.8504,1006.8504,-4.34092243412382,0.0,892.9850066574195,28.075404262357356,71,6.4
99.10000000000001,-4.2897466757869465,0.0,932.4508691622298,28.129423135035996,61,5.3,712.5503999999999,712.5503999999999,-4.2897466757869465,0.0,932.4508691622298,28.129423135035996,61,5.3
47.7,-4.319006202674552,0.0,901.3731376340413,29.57234258252015,62,6.6,936.6544,936.6544,-4.319006202674552,0.0,901.3731376340413,29.57234258252015,62,6.6
58.7,-4.464798025952292,0.0,910.582501621721,30.27676014473608,48,6.4,888.6944,888.6944,-4.464798025952292,0.0,910.582501621721,30.27676014473608,48,6.4
9.9,88.25710000000001,-9.804967894495578,925.319074122162,30.984769523808357,60,9.5,705.5686085000001,705.5686085000001,88.25710000000001,-9.804967894495578,925.319074122162,30.984769523808357,60,9.5
